Name	Description	Company	Type no	no of channels
OOHR_VNIR	Ocean Optics High Resolution VNIR	OceanOptics	4	3845
Band	Average Wavelength (nm)	Full Width at Half the Maximum FWHM (nm)		
3444	1024.32
3445	1024.56
3446	1024.8
3447	1025.04
3448	1025.28
3449	1025.52
3450	1025.76
3451	1026
3452	1026.24
3453	1026.48
3454	1026.72
3455	1026.96
3456	1027.2
3457	1027.44
3458	1027.68
3459	1027.92
3460	1028.16
3461	1028.4
3462	1028.64
3463	1028.88
3464	1029.12
3465	1029.36
3466	1029.6
3467	1029.84
3468	1030.08
3469	1030.32
3470	1030.56
3471	1030.8
3472	1031.04
3473	1031.28
3474	1031.52
3475	1031.76
3476	1032
3477	1032.24
3478	1032.48
3479	1032.72
3480	1032.96
3481	1033.2
3482	1033.44
3483	1033.68
3484	1033.92
3485	1034.16
3486	1034.4
3487	1034.64
3488	1034.88
3489	1035.12
3490	1035.36
3491	1035.6
3492	1035.84
3493	1036.08
3494	1036.32
3495	1036.56
3496	1036.8
3497	1037.04
3498	1037.28
3499	1037.52
3500	1037.76
3501	1038
3502	1038.24
3503	1038.48
3504	1038.72
3505	1038.96
3506	1039.2
3507	1039.44
3508	1039.68
3509	1039.92
3510	1040.16
3511	1040.4
3512	1040.64
3513	1040.88
3514	1041.12
3515	1041.36
3516	1041.6
3517	1041.84
3518	1042.08
3519	1042.32
3520	1042.56
3521	1042.8
3522	1043.04
3523	1043.28
3524	1043.52
3525	1043.76
3526	1044
3527	1044.24
3528	1044.48
3529	1044.72
3530	1044.96
3531	1045.2
3532	1045.44
3533	1045.68
3534	1045.92
3535	1046.16
3536	1046.4
3537	1046.64
3538	1046.88
3539	1047.12
3540	1047.36
3541	1047.6
3542	1047.84
3543	1048.08
3544	1048.32
3545	1048.56
3546	1048.8
3547	1049.04
3548	1049.28
3549	1049.52
3550	1049.76
3551	1050
3552	1050.24
3553	1050.48
3554	1050.72
3555	1050.96
3556	1051.2
3557	1051.44
3558	1051.68
3559	1051.92
3560	1052.16
3561	1052.4
3562	1052.64
3563	1052.88
3564	1053.12
3565	1053.36
3566	1053.6
3567	1053.84
3568	1054.08
3569	1054.32
3570	1054.56
3571	1054.8
3572	1055.04
3573	1055.28
3574	1055.52
3575	1055.76
3576	1056
3577	1056.24
3578	1056.48
3579	1056.72
3580	1056.96
3581	1057.2
3582	1057.44
3583	1057.68
3584	1057.92
3585	1058.16
3586	1058.4
3587	1058.64
3588	1058.88
3589	1059.12
3590	1059.36
3591	1059.6
3592	1059.84
3593	1060.08
3594	1060.32
3595	1060.56
3596	1060.8
3597	1061.04
3598	1061.28
3599	1061.52
3600	1061.76
3601	1062
3602	1062.24
3603	1062.48
3604	1062.72
3605	1062.96
3606	1063.2
3607	1063.44
3608	1063.68
3609	1063.92
3610	1064.16
3611	1064.4
3612	1064.64
3613	1064.88
3614	1065.12
3615	1065.36
3616	1065.6
3617	1065.84
3618	1066.08
3619	1066.32
3620	1066.56
3621	1066.8
3622	1067.04
3623	1067.28
3624	1067.52
3625	1067.76
3626	1068
3627	1068.24
3628	1068.48
3629	1068.72
3630	1068.96
3631	1069.2
3632	1069.44
3633	1069.68
3634	1069.92
3635	1070.16
3636	1070.4
3637	1070.64
3638	1070.88
3639	1071.12
3640	1071.36
3641	1071.6
3642	1071.84
3643	1072.08
3644	1072.32
3645	1072.56
3646	1072.8
3647	1073.04
3648	1073.28
3649	1073.52
3650	1073.76
3651	1074
3652	1074.24
3653	1074.48
3654	1074.72
3655	1074.96
3656	1075.2
3657	1075.44
3658	1075.68
3659	1075.92
3660	1076.16
3661	1076.4
3662	1076.64
3663	1076.88
3664	1077.12
3665	1077.36
3666	1077.6
3667	1077.84
3668	1078.08
3669	1078.32
3670	1078.56
3671	1078.8
3672	1079.04
3673	1079.28
3674	1079.52
3675	1079.76
3676	1080
3677	1080.24
3678	1080.48
3679	1080.72
3680	1080.96
3681	1081.2
3682	1081.44
3683	1081.68
3684	1081.92
3685	1082.16
3686	1082.4
3687	1082.64
3688	1082.88
3689	1083.12
3690	1083.36
3691	1083.6
3692	1083.84
3693	1084.08
3694	1084.32
3695	1084.56
3696	1084.8
3697	1085.04
3698	1085.28
3699	1085.52
3700	1085.76
3701	1086
3702	1086.24
3703	1086.48
3704	1086.72
3705	1086.96
3706	1087.2
3707	1087.44
3708	1087.68
3709	1087.92
3710	1088.16
3711	1088.4
3712	1088.64
3713	1088.88
3714	1089.12
3715	1089.36
3716	1089.6
3717	1089.84
3718	1090.08
3719	1090.32
3720	1090.56
3721	1090.8
3722	1091.04
3723	1091.28
3724	1091.52
3725	1091.76
3726	1092
3727	1092.24
3728	1092.48
3729	1092.72
3730	1092.96
3731	1093.2
3732	1093.44
3733	1093.68
3734	1093.92
3735	1094.16
3736	1094.4
3737	1094.64
3738	1094.88
3739	1095.12
3740	1095.36
3741	1095.6
3742	1095.84
3743	1096.08
3744	1096.32
3745	1096.56
3746	1096.8
3747	1097.04
3748	1097.28
3749	1097.52
3750	1097.76
3751	1098
3752	1098.24
3753	1098.48
3754	1098.72
3755	1098.96
3756	1099.2
3757	1099.44
3758	1099.68
3759	1099.92
3760	1100.16
3761	1100.4
3762	1100.64
3763	1100.88
3764	1101.12
3765	1101.36
3766	1101.6
3767	1101.84
3768	1102.08
3769	1102.32
3770	1102.56
3771	1102.8
3772	1103.04
3773	1103.28
3774	1103.52
3775	1103.76
3776	1104
3777	1104.24
3778	1104.48
3779	1104.72
3780	1104.96
3781	1105.2
3782	1105.44
3783	1105.68
3784	1105.92
3785	1106.16
3786	1106.4
3787	1106.64
3788	1106.88
3789	1107.12
3790	1107.36
3791	1107.6
3792	1107.84
3793	1108.08
3794	1108.32
3795	1108.56
3796	1108.8
3797	1109.04
3798	1109.28
3799	1109.52
3800	1109.76
3801	1110
3802	1110.24
3803	1110.48
3804	1110.72
3805	1110.96
3806	1111.2
3807	1111.44
3808	1111.68
3809	1111.92
3810	1112.16
3811	1112.4
3812	1112.64
3813	1112.88
3814	1113.12
3815	1113.36
3816	1113.6
3817	1113.84
3818	1114.08
3819	1114.32
3820	1114.56
3821	1114.8
3822	1115.04
3823	1115.28
3824	1115.52
3825	1115.76
3826	1116
3827	1116.24
3828	1116.48
3829	1116.72
3830	1116.96
3831	1117.2
3832	1117.44
3833	1117.68
3834	1117.92
3835	1118.16
3836	1118.4
3837	1118.64
3838	1118.88
3839	1119.12
3840	1119.36
3841	1119.6
3842	1119.84
3843	1120.08
3844	1120.32
3845	1120.56
